hospital_id,region_id,hospital_name,hospital_alternative_name,latitud,longitud,consultas,grdxegresos,bienesyservicios,remuneraciones,diascamadisponibles,consultasurgencias,examenes,quirofanos,año,complejidad
113100,13,Hospital Barros Luco Trudeau (Santiago - San Miguel),Hospital Barros Luco Trudeau,-33.4866,-70.6614,307036.0,23173.3144,49983016.0,35378270.0,261598.0,136449.0,3241956.0,529.0,2015,3
113160,13,Hospital de Enfermedades Infecciosas Dr. Lucio Córdova (Santiago - San Miguel),Hospital Enfermedades Infecciosas,-33.4984,-70.6529,14643.0,1415.575917849245,3527244.0,11526093.0,23141.0,0.0,428240.0,0.0,2015,2
113130,13,Hospital Dr. Exequiel González Cortés (Santiago - San Miguel),Hospital Exequiel González Cortés,-33.5013,-70.6541,123649.0,7924.9908,14058971.0,7061737.0,56760.0,100069.0,342435.0,2620.0,2015,3
113150,13,Hospital San Luis (Buin),Hospital San Luis de Buin,-33.7336,-70.7478,22199.0,2834.2216,6834075.0,1973281.0,35636.0,81580.0,211018.0,145.0,2015,2
113170,13,Hospital Psiquiátrico El Peral (Santiago - Puente Alto),Hospital Sanatorio El Peral,-33.5876,-70.5704,337.0,190.647390371462,3961642.0,1274293.0,44895.0,0.0,0.0,0.0,2015,2
113180,13,Hospital El Pino (Santiago - San Bernardo),Hospital Sanatorio El Pino,-33.6091,-70.7018,0.0,10527.9704,19801315.0,10321891.0,109975.0,122004.0,1080435.0,147.0,2015,3
109104,13,Hospital de Til Til,Hospital de Til Til,-33.1383,-70.8035,445.0,287.58674140779857,1684997.0,464412.0,8760.0,22411.0,10291.0,0.0,2015,1
109101,13,Hospital Clínico de Niños Dr. Roberto del Río (Santiago - Independencia),Hospital Roberto del Río,-33.4164,-70.6522,129178.0,8134.354799999999,22171501.0,10497970.0,63721.0,109870.0,547890.0,1657.0,2015,3
109100,13,Complejo Hospitalario San José (Santiago - Independencia),Hospital San José,-33.4074,-70.6415,504943.0,16829.3972,40503837.0,27225198.0,207498.0,129343.0,3767768.0,0.0,2015,2
109103,13,Instituto Nacional del Cáncer Dr. Caupolicán Pardo Correa (Santiago - Recoleta),Instituto Nacional del Cáncer,-33.3986,-70.6413,118392.0,3184.577697843891,8278597.0,7780656.0,24806.0,0.0,282099.0,0.0,2015,3
109102,13,Instituto Psiquiátrico Dr. José Horwitz Barak (Santiago - Recoleta),Instituto Psiquiátrico,-33.4032,-70.6418,18607.0,2325.4673209716743,9507952.0,4926520.0,121989.0,28146.0,22616.0,0.0,2015,3
110160,13,Hospital de Curacaví,Hospital de Curacaví,-33.3961,-71.1549,728.0,151.87164995692734,2685920.0,1008981.0,6564.0,57122.0,20752.0,0.0,2015,1
110150,13,Hospital San José (Melipilla),Hospital de Melipilla,-33.6864,-71.2145,65436.0,4542.8285,10318322.0,4578776.0,49482.0,61948.0,472482.0,0.0,2015,3
110140,13,Hospital de Peñaflor,Hospital de Peñaflor,-33.6051,-70.8789,35553.0,1366.9940501105027,4469196.0,1283619.0,14663.0,60064.0,280705.0,0.0,2015,2
110130,13,Hospital Adalberto Steeger (Talagante),Hospital de Talagante,-33.6727,-70.9278,44390.0,4023.4604,9044381.0,4285196.0,41691.0,43806.0,540282.0,250.0,2015,2
110120,13,Hospital Dr. Félix Bulnes Cerda (Santiago - Quinta Normal),Hospital Félix Bulnes,-33.4358,-70.6867,174310.0,16176.6033,26295988.0,20743304.0,192111.0,112912.0,1044505.0,522.0,2015,3
110100,13,Hospital San Juan de Dios (Santiago - Santiago),Hospital San Juan de Dios,-33.4378,-70.6632,278259.0,20116.1841,39901477.0,37422745.0,192925.0,66111.0,3596822.0,753.0,2015,3
110110,13,Instituto Traumatológico Dr. Teodoro Gebauer,Instituto Traumatológico,-33.4413,-70.6638,44940.0,3729.5895,5949573.0,6497957.0,30054.0,55837.0,230515.0,0.0,2015,3
114101,13,Complejo Hospitalario Dr. Sótero del Río (Santiago - Puente Alto),Hospital Sotero del Río,-33.5847,-70.5782,400529.0,34067.081,0.0,172.0,281589.0,193586.0,2638910.0,1367.0,2015,3
114102,13,Hospital San José de Maipo,Hospital San José de Maipo,-33.6764,-70.3508,1381.0,1347.4569794050788,0.0,0.0,68245.0,20741.0,179201.0,0.0,2015,2
114105,13,Hospital Clínico Metropolitano La Florida Dra. Eloisa Díaz Inzunza,Hospital La Florida,-33.5208,-70.5994,150679.0,13356.372,67096400.0,37801048.0,147095.0,72988.0,1059735.0,0.0,2015,3
114103,13,Hospital Padre Alberto Hurtado (San Ramón),Hospital Padre Alberto Hurtado,-33.5119,-70.6446,141961.0,9815.3748,32243771.0,23170209.0,130999.0,143598.0,1479092.0,118.0,2015,3
133150,10,Hospital de Castro,Hospital Castro,-42.4794,-73.7659,77151.0,5301.664000000001,0.0,0.0,46778.0,50195.0,401348.0,255.0,2015,3
133150,10,Hospital de Castro,Hospital Castro,-42.4794,-73.7659,77151.0,5301.664000000001,13827905.0,4867959.0,46778.0,50195.0,401348.0,255.0,2015,3
133165,10,Hospital de Quellón,Hospital Quellón,-43.1171,-73.6256,11966.0,1684.851248273637,0.0,0.0,12081.0,37334.0,117568.0,0.0,2015,1
133165,10,Hospital de Quellón,Hospital Quellón,-43.1171,-73.6256,11966.0,1684.851248273637,3090543.0,1020576.0,12081.0,37334.0,117568.0,0.0,2015,1
133160,10,Hospital Comunitario de Achao,Hospital Achao,-42.4806,-73.4826,185.0,554.2207963933499,0.0,0.0,6880.0,8122.0,55442.0,0.0,2015,1
133160,10,Hospital Comunitario de Achao,Hospital Achao,-42.4806,-73.4826,185.0,554.2207963933499,1835275.0,262311.0,6880.0,8122.0,55442.0,0.0,2015,1
133170,10,Hospital de Queilén,Hospital Queilen,-42.8825,-73.4697,197.0,113.09590954239268,0.0,0.0,1460.0,8208.0,0.0,0.0,2015,1
133170,10,Hospital de Queilén,Hospital Queilen,-42.8825,-73.4697,197.0,113.09590954239268,849404.0,160124.0,1460.0,8208.0,0.0,0.0,2015,1
133155,10,Hospital de Ancud,Hospital Ancud,-41.8703,-73.8222,31479.0,3342.707722949993,0.0,0.0,23415.0,51482.0,301703.0,60.0,2015,2
133155,10,Hospital de Ancud,Hospital Ancud,-41.8703,-73.8222,31479.0,3342.707722949993,7060388.0,2137362.0,23415.0,51482.0,301703.0,60.0,2015,2
104102,3,Hospital Dr. Florencio Vargas (Diego de Almagro),Hospital Diego de Almagro,-26.3799,-70.2974,0.0,0.0,1439561.0,321183.0,0.0,12389.0,103204.0,0.0,2015,1
111195,13,Hospital de Urgencia Asistencia P�blica Dr. Alejandro del R�o,004 Hospital De Urgencia Asistencia Publica,-33.444,-70.6385,11109.0,13655.961,32905541.0,17331995.0,108711.0,63506.0,739534.0,0.0,2015,3
123104,10,Hospital Mision San Juan de la Costa,0,-40.4925,-73.4031,0.0,137.8692992516787,678240.0,197360.0,4439.0,1194.0,11839.0,0.0,2015,1
101100,15,Hospital Dr. Juan Noé Crevanni (Arica),Hospital Doctor Juan Noé,-18.4827,-70.3126,188693.0,12704.1112,25392597.0,15200599.0,113311.0,130265.0,1015462.0,407.0,2016,3
102100,1,Hospital Dr. Ernesto Torres Galdames (Iquique),Hospital Iquique,-20.2139,-70.1383,155864.0,13919.232,34817202.0,16278222.0,161383.0,102357.0,877542.0,13.0,2016,3
103100,2,Hospital Dr. Leonardo Guzmán (Antofagasta),Hospital de Antofagasta,-23.6597,-70.3959,188112.0,15924.246,37125042.0,22816537.0,196717.0,56297.0,1119058.0,135.0,2016,3
103101,2,Hospital Dr. Carlos Cisternas (Calama),Hospital de Calama,-22.445,-68.9181,59908.0,6384.504,14232097.0,6885763.0,72833.0,80404.0,489566.0,148.0,2016,3
103102,2,Hospital Dr. Marcos Macuada (Tocopilla),Hospital de Tocopilla,-22.0882,-70.1929,5719.0,1068.4601757194332,3898322.0,1846098.0,14564.0,46113.0,145290.0,0.0,2016,1
103103,2,Hospital 21 de Mayo (Taltal),Hospital de Taltal,-25.4036,-70.4869,536.0,567.448784174252,1960301.0,564207.0,8008.0,24951.0,61646.0,0.0,2016,1
103104,2,Hospital de Mejillones,Hospital de Mejillones,-23.0931,-70.4575,159.0,158.82088777253352,1277018.0,367076.0,3285.0,21656.0,1002.0,0.0,2016,1
104100,3,Hospital San José del Carmen (Copiapó),Hospital Regional de Copiapó,-27.3668,-70.3417,94700.0,8997.0088,22460094.0,13954195.0,110991.0,89824.0,550421.0,52.0,2016,3
104101,3,Hospital Dr. Jerónimo Méndez Arancibia (Chañaral),Hospital de Chañaral,-26.3442,-70.6071,1.0,343.18947568086776,1548190.0,330478.0,13715.0,27051.0,58546.0,0.0,2016,1
104103,3,Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar),Hospital de Vallenar,-28.5765,-70.3578,36800.0,3914.736,10276237.0,5372515.0,41610.0,58207.0,287383.0,0.0,2016,2
104104,3,Hospital Dr. Manuel Magalhaes Medling (Huasco),Hospital de Huasco,-28.4568,-70.2929,0.0,146.3413951404802,1455720.0,354092.0,3776.0,19957.0,35714.0,0.0,2016,1
105100,4,Hospital San Juan de Dios (La Serena),Hospital La Serena,-29.9065,-70.2432,183039.0,12625.7364,22738148.0,15399213.0,122444.0,73380.0,919514.0,117.0,2016,3
105101,4,Hospital San Pablo (Coquimbo),Hospital Coquimbo,-30.0168,-71.2544,109621.0,14233.6658,24200718.0,15386566.0,122749.0,105705.0,755824.0,0.0,2016,3
105102,4,Hospital Dr. Antonio Tirado Lanas (Ovalle),Hospital Ovalle,-30.5991,-71.2124,87370.0,5987.604,13836176.0,6691882.0,80208.0,57912.0,673052.0,270.0,2016,3
105103,4,Hospital Dr. Humberto Elorza Cortés (Illapel),Hospital Illapel,-31.6277,-71.3682,23052.0,2871.6084120282667,4691837.0,1492103.0,25935.0,34544.0,139879.0,109.0,2016,2
105104,4,Hospital de Salamanca,Hospital Salamanca,-31.6344,-71.3425,415.0,309.78906853172583,2296071.0,766217.0,6977.0,68205.0,87626.0,0.0,2016,1
105105,4,Hospital San Juan de Dios (Combarbalá),Hospital Combarbalá,-31.2125,-71.2355,67.0,251.38039577535213,1409023.0,412227.0,7347.0,13449.0,49103.0,0.0,2016,1
105106,4,Hospital Dr. José Arraño (Andacollo),Hospital de Andacollo,-29.9047,-71.5976,65.0,106.3870153205886,1338943.0,439773.0,5476.0,16715.0,73939.0,0.0,2016,1
105107,4,Hospital San Juan de Dios (Vicuña),Hospital Vicuña,-30.0309,-70.7087,95.0,482.459858819458,1736644.0,574229.0,10702.0,32769.0,157268.0,0.0,2016,1
105108,4,Hospital San Pedro (Los Vilos),Hospital Los Vilos,-31.9075,-71.5144,2932.0,449.6298442853005,2364948.0,756338.0,12405.0,29699.0,88019.0,0.0,2016,1
106100,5,Hospital Carlos Van Buren (Valparaíso),Hospital Carlos Van Buren,-33.0458,-71.6229,216165.0,16884.0375,42045607.0,25104513.0,155019.0,246125.0,1261856.0,375.0,2016,3
106103,5,Hospital Claudio Vicuña ( San Antonio),Hospital Claudio Vicuña,-33.5996,-71.5598,75357.0,4705.5825,10261054.0,6629571.0,60422.0,76002.0,620424.0,0.0,2016,3
106104,5,Hospital Del Salvador (Valparaíso),Hospital Del Salvador,-33.0472,-71.3567,15492.0,502.2283940101751,4491094.0,1668370.0,31854.0,0.0,0.0,0.0,2016,2
106105,5,Hospital San José (Casablanca),Hospital San José Casablanca,-33.3205,-71.4102,1002.0,286.85230665124936,1854139.0,623964.0,4930.0,28960.0,8855.0,0.0,2016,1
106102,5,Hospital Dr. Eduardo Pereira Ramírez (Valparaíso),Hospital Doctor Eduardo Pereira,-33.0384,-71.6264,57565.0,4315.660800000001,9909762.0,4704846.0,56522.0,0.0,1272237.0,0.0,2016,3
107100,5,Hospital Dr. Gustavo Fricke (Viña del Mar),Hospital Doctor Gustavo Fricke,-33.0214,-71.5537,231785.0,26350.596,42001939.0,38349092.0,193722.0,148327.0,2209737.0,100.0,2016,3
107101,5,Hospital San Martín (Quillota),Hospital de Quillota,-32.8833,-71.2482,145459.0,6677.4421,16093614.0,10177641.0,88781.0,91665.0,922550.0,39.0,2016,1
107102,5,Hospital de Quilpué,Hospital de Quilpué,-33.0458,-71.4457,69652.0,5015.664,13322994.0,5833849.0,53144.0,77619.0,381535.0,0.0,2016,3
107103,5,Hospital Dr. Mario Sánchez Vergara (La Calera),Hospital de La Calera,-32.7875,-71.2035,3925.0,1060.8126827783035,3892351.0,1064396.0,15226.0,42420.0,101698.0,0.0,2016,1
107110,5,Hospital Centro Geriátrico Paz de la Tarde (Limache),Hospital Geriátrico Paz de la Tarde,-33.0098,-71.2544,1544.0,413.29950376494617,2083637.0,508099.0,22418.0,0.0,68.0,0.0,2016,1
107104,5,Hospital Santo Tomás (Limache),Hospital de Limache,-33.0103,-71.2549,548.0,1050.6635803331956,4052155.0,1357560.0,20805.0,55285.0,147447.0,0.0,2016,1
107105,5,Hospital San Agustín (La Ligua),Hospital de La Ligua,-32.4478,-71.2316,9136.0,848.9873068780385,3385429.0,1209726.0,21535.0,44038.0,93016.0,0.0,2016,1
107106,5,Hospital Dr. Víctor Hugo Moll (Cabildo),Hospital Cabildo,-32.4285,-71.0639,929.0,387.2354620555711,1593271.0,605881.0,7665.0,27484.0,76421.0,0.0,2016,1
107107,5,Hospital de Petorca,Hospital Petorca,-32.2594,-70.9392,1256.0,247.19925698197252,1194640.0,389810.0,6570.0,11528.0,7144.0,0.0,2016,1
107108,5,Hospital Adriana Cousiño (Quintero),Hospital de Quintero,-32.7844,-71.5269,577.0,630.890110903347,2555400.0,1151261.0,9216.0,51136.0,166289.0,0.0,2016,1
107109,5,Hospital Juana Ross de Edwards (Peñablanca - Villa Alemana),Hospital Peñablanca,-33.0424,-71.3724,647.0,1808.7432639568744,3740877.0,1497731.0,29220.0,38645.0,139850.0,0.0,2016,1
108100,5,Hospital de San Camilo (San Felipe),Hospital San Camilo de San Felipe,-32.7521,-70.7254,107549.0,7684.1275,14215431.0,6839934.0,79880.0,74245.0,525285.0,448.0,2016,3
108101,5,Hospital San Juan de Dios (Los Andes),Hospital San Juan de Dios de Los Andes,-32.8325,-70.5984,78680.0,5743.6967,11535972.0,6459984.0,57360.0,83952.0,468941.0,0.0,2016,3
108102,5,Hospital San Francisco (Llaillay),Hospital San Francisco de Llay Llay,-32.8377,-70.9502,886.0,818.5525560053723,2271780.0,785993.0,12450.0,42159.0,164528.0,0.0,2016,1
108104,5,Hospital San Antonio (Putaendo),Hospital San Antonio de  Putaendo,-32.6214,-70.7253,0.0,498.2538295810026,1127502.0,360351.0,10220.0,25798.0,12791.0,0.0,2016,1
108105,5,Hospital Psiquiátrico Dr. Philippe Pinel (Putaendo),Hospital Psiquiátrico Doctor  Philippe Pinel de Putaendo,-32.6212,-70.7263,4511.0,545.9298855180971,6371934.0,2021925.0,94788.0,4614.0,0.0,0.0,2016,2
115100,6,Hospital Regional de Rancagua,Hospital Rancagua,-34.1713,-70.7449,175090.0,21341.6655,39835747.0,34958429.0,199181.0,109493.0,1586263.0,658.0,2016,3
115101,6,Hospital Santa Filomena (Graneros),Hospital Graneros,-34.0667,-70.7264,203.0,663.1694136979619,2098293.0,644116.0,9490.0,47547.0,163257.0,0.0,2016,1
115102,6,Hospital de Coínco,Hospital Coínco,-34.2667,-70.9933,0.0,400.5057688175046,1142719.0,315766.0,5208.0,17697.0,29581.0,0.0,2016,1
115103,6,Hospital Del Salvador (Peumo),Hospital Peumo,-34.3903,-71.2542,0.0,576.9782550211748,1702778.0,403072.0,17442.0,27008.0,94512.0,0.0,2016,1
115104,6,Hospital Dr. Ricardo Valenzuela Sáez (Rengo),Hospital de Rengo,-34.4065,-70.8587,57200.0,3913.4978722731225,4532520.0,6905086.0,40885.0,101191.0,300386.0,0.0,2016,2
115105,6,Hospital San Vicente de Tagua-Tagua,Hospital San Vicente,-34.4487,-70.9682,12198.0,2124.4050488714743,2859633.0,1319195.0,17855.0,60112.0,190422.0,0.0,2016,1
115106,6,Hospital de Pichidegua,Hospital Pichidegua,-34.2998,-71.2786,24.0,342.7205148929388,1038751.0,368420.0,4566.0,27506.0,60116.0,0.0,2016,1
115107,6,Hospital San Juan de Dios (San Fernando),Hospital San Fernando,-34.5817,-70.9899,97907.0,5529.1808,11117569.0,8006857.0,58701.0,78545.0,463328.0,426.0,2016,3
115108,6,Hospital Mercedes (Chimbarongo),Hospital Chimbarongo,-34.7239,-71.0394,0.0,682.4290659291852,1538779.0,518001.0,7300.0,32214.0,67904.0,0.0,2016,1
115109,6,Hospital de Nancagua,Hospital Nancagua,-34.7012,-71.1288,0.0,217.50338021343373,1222251.0,428694.0,3285.0,26267.0,51083.0,0.0,2016,1
115110,6,Hospital de Santa Cruz,Hospital Santa Cruz,-34.6364,-71.3657,42629.0,3286.2355999999995,6515829.0,4055133.0,32048.0,67460.0,453669.0,161.0,2016,2
115111,6,Hospital de Marchigüe,Hospital Marchigue,-34.4231,-71.5873,0.0,142.55988194160074,862690.0,315862.0,3276.0,8572.0,36168.0,0.0,2016,1
115112,6,Hospital de Pichilemu,Hospital Pichilemu,-34.3869,-72.0095,144.0,533.7145579386578,1500686.0,685080.0,8808.0,24252.0,198075.0,0.0,2016,1
115113,6,Hospital de Lolol,Hospital de Lolol,-34.7589,-71.6721,0.0,154.74673071000902,887689.0,260710.0,3650.0,7828.0,54392.0,0.0,2016,1
115114,6,Hospital de Litueche,Hospital de Litueche,-34.1344,-71.6822,0.0,109.31235553802586,928693.0,275296.0,2920.0,10102.0,41460.0,0.0,2016,1
116100,7,Hospital San Juan de Dios (Curicó),Hospital Curicó,-34.9824,-71.2433,133485.0,9633.788,20912742.0,15387518.0,111121.0,78342.0,1990525.0,0.0,2016,3
116101,7,Hospital de Teno,Hospital de Teno,-34.8749,-71.1676,168.0,966.2814470908912,1585787.0,358684.0,9903.0,33968.0,100738.0,0.0,2016,1
116102,7,Hospital de Molina,Hospital Molina,-35.1155,-71.2826,0.0,1270.8909035237791,2788810.0,622635.0,19065.0,33240.0,196415.0,0.0,2016,1
116103,7,Hospital de Hualañé,Hospital Hualane,-34.9768,-71.7986,0.0,402.53537969251647,1159122.0,401316.0,4380.0,13762.0,139585.0,0.0,2016,1
116104,7,Hospital de Licantén,Hospital Licantén,-34.9983,-71.8771,15.0,127.20538419901544,1276276.0,343032.0,2876.0,11330.0,66638.0,0.0,2016,1
116105,7,Hospital Dr. César Garavagno Burotto (Talca),Hospital Talca,-35.4232,-71.6485,348651.0,27038.0,44028946.0,27293000.0,235629.0,96056.0,1976007.0,494.0,2016,3
116106,7,Hospital de Curepto,Hospital Curepto,-35.0834,-72.0038,117.0,309.57069725417244,1190408.0,295327.0,2910.0,6764.0,37574.0,0.0,2016,1
116107,7,Hospital de Constitución,Hospital Constitución,-35.3329,-72.4162,15022.0,2397.224339163699,4135485.0,1621337.0,28488.0,37132.0,385200.0,1.0,2016,2
116108,7,Hospital Presidente Carlos Ibáñez del Campo (Linares),Hospital Linares,-35.8487,-71.5901,100912.0,8769.750600000001,17448240.0,7514351.0,82719.0,69902.0,856383.0,146.0,2016,3
116109,7,Hospital Dr. Abel Fuentealba Lagos de San Javier,Hospital San Javier,-35.5911,-71.7362,8107.0,2605.581630226291,3286542.0,1017954.0,23804.0,55422.0,151271.0,0.0,2016,2
116110,7,Hospital San José (Parral),Hospital Parral,-36.1438,-71.8369,22595.0,2964.76,4325441.0,1754337.0,36541.0,47553.0,271090.0,0.0,2016,2
116111,7,Hospital San Juan de Dios (Cauquenes),Hospital Cauquenes,-35.9637,-72.3228,17995.0,3222.6480067475472,5546485.0,1641281.0,42128.0,34584.0,304358.0,0.0,2016,2
116112,7,Hospital Dr. Benjamín Pedreros (Chanco),Hospital Chanco,-35.7335,-72.5435,39.0,497.6420493493486,1225813.0,353999.0,7721.0,16558.0,47668.0,0.0,2016,1
117101,16,Hospital Clínico Herminda Martín (Chillán),Hospital de Chillán,-36.6063,-72.1024,256108.0,15407.3085,38370880.0,21109088.0,172394.0,159843.0,1371881.0,80.0,2016,3
117102,16,Hospital de San Carlos,Hospital de San Carlos,-36.4267,-71.9592,90943.0,4617.6709,10453722.0,5012993.0,43611.0,98653.0,405586.0,409.0,2016,3
117103,16,Hospital Comunitario de Salud Familiar de Bulnes,Hospital de Bulnes,-36.7411,-72.2996,408.0,1220.587725355659,2675943.0,1054541.0,19074.0,39528.0,153010.0,0.0,2016,1
117104,16,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay),Hospital de Yungay,-37.1013,-71.9325,99.0,999.6148917976072,2074286.0,835324.0,15698.0,23346.0,101102.0,0.0,2016,1
117106,16,Hospital Comunitario de Salud Familiar de Quirihue,Hospital de Quirihue,-36.2821,-72.5323,380.0,615.1714511614888,2276596.0,937653.0,17684.0,22834.0,116980.0,0.0,2016,1
117108,16,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu,Hospital de Coelemu,-36.4942,-72.7081,3077.0,758.9235574905122,2466045.0,880017.0,17135.0,31017.0,112008.0,0.0,2016,1
117107,16,Hospital Comunitario de Salud Familiar de El Carmen,Hospital El Carmen,-36.5639,-72.0405,554.0,573.4202753411615,1962789.0,914453.0,8393.0,21176.0,107302.0,0.0,2016,1
118100,8,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción),Hospital Guillermo  Grant Benavente,-36.8201,-73.0503,362844.0,33165.9328,71220503.0,47736367.0,302112.0,176134.0,2895392.0,1306.0,2016,3
118103,8,Hospital Traumatológico (Concepción),Hospital Traumatológico,-36.8276,-73.0565,99244.0,3533.463924811693,6387310.0,6000231.0,36058.0,0.0,27300.0,0.0,2016,2
118105,8,Hospital San José (Coronel),Hospital de Coronel,-37.0302,-73.1412,21713.0,3803.4525,10048411.0,2741021.0,39555.0,133330.0,587623.0,0.0,2016,3
118106,8,Hospital de Lota,Hospital Lota,-37.0887,-73.1581,32952.0,2561.7380146646174,7986068.0,2647823.0,34402.0,69746.0,424294.0,136.0,2016,3
118107,8,Hospital Clorinda Avello (Santa Juana),Hospital Santa Juana,-37.1696,-72.9339,261.0,519.7800059182254,1712938.0,707168.0,14779.0,18991.0,9653.0,0.0,2016,1
118108,8,Hospital San Agustín de Florida,Hospital Florida,-36.8227,-72.6696,235.0,224.64181937618832,1349910.0,407791.0,5840.0,10613.0,1720.0,0.0,2016,1
119100,8,Hospital Las Higueras (Talcahuano),Hospital Higueras,-36.7185,-73.1217,331919.0,18731.8135,37278129.0,26075226.0,154308.0,122659.0,1890168.0,279.0,2016,3
119101,8,Hospital de Tomé,Hospital Tome,-36.6206,-72.9515,49455.0,2468.9273241464025,6934490.0,2448328.0,33290.0,49784.0,217321.0,0.0,2016,3
119102,8,Hospital Penco - Lirquén,Hospital Penco Lirquén,-36.7399,-72.9955,40001.0,1922.4966091101207,4862935.0,2265661.0,21602.0,46069.0,248101.0,18.0,2016,2
120107,8,Hospital Comunitario Dr. Roberto Muñoz Urrutia de Huépil,Hospital Huepil,-37.6869,-72.0197,113.0,485.24217808753934,2748704.0,1394489.0,6341.0,28095.0,107076.0,0.0,2016,1
120105,8,Hospital Comunitario de Laja,Hospital de Laja,-37.2837,-72.7105,0.0,669.2993240642371,41560558.0,30651709.0,10220.0,32659.0,162010.0,0.0,2016,1
120101,8,Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles),Hospital de Los Ángeles,-37.4621,-72.3604,291700.0,19625.466,3264206.0,1395061.0,196512.0,138862.0,2190807.0,328.0,2016,3
120102,8,Hospital Comunitario de Mulchén,Hospital de Mulchén,-37.7222,-72.2329,171.0,1333.2305084337163,2752286.0,1055857.0,31767.0,59576.0,137798.0,0.0,2016,1
120103,8,Hospital Comunitario de Nacimiento,Hospital de Nacimiento,-37.5079,-72.6766,401.0,951.6630956478476,2234703.0,935446.0,16794.0,35296.0,185737.0,0.0,2016,1
120104,8,Hospital Comunitario de Yumbel,Hospital de Yumbel,-37.0846,-72.5645,49.0,1013.6244652397828,2300236.0,858404.0,19344.0,28900.0,151224.0,0.0,2016,1
120106,8,Hospital Comunitario de Santa Bárbara,Hospital Santa Bárbara,-37.6637,-72.0153,1.0,548.5993775901269,0.0,0.0,11872.0,38367.0,113342.0,0.0,2016,1
128113,8,Hospital San Vicente (Arauco),Hospital Arauco,-37.2462,-73.3219,22698.0,1668.8511640353272,5370773.0,2676990.0,20346.0,39628.0,309332.0,0.0,2016,1
128111,8,Hospital Intercultural Kallvu Llanka (Cañete),Hospital de Cañete,-37.8047,-73.3832,17318.0,2603.483148722589,8484380.0,3241215.0,33101.0,51218.0,452366.0,0.0,2016,1
128112,8,Hospital de Contulmo,Hospital Contulmo,-38.0172,-73.2277,291.0,197.5779137010648,1329709.0,601729.0,3955.0,11305.0,65843.0,0.0,2016,1
128109,8,Hospital Provincial Dr. Rafael Avaría (Curanilahue),Hospital Curanilahue,-37.4764,-73.3437,20922.0,3936.4176,11962537.0,4584513.0,37377.0,44493.0,457263.0,281.0,2016,2
128110,8,Hospital de Lebu,Hospital Lebu,-37.6088,-73.6595,2141.0,1308.582232142224,4187911.0,1949038.0,23209.0,46905.0,284324.0,0.0,2016,1
129100,9,Hospital Dr. Mauricio Heyermann (Angol),Hospital Angol,-37.7966,-72.7099,73369.0,5643.1216,12339024.0,5065518.0,82612.0,91529.0,41176.0,118.0,2016,3
129106,9,Hospital San José de Victoria,Hospital Victoria,-38.2363,-72.3315,50898.0,4711.3732,12916602.0,5909703.0,64173.0,63902.0,415464.0,232.0,2016,3
129104,9,Hospital Dr. Dino Stagno M.(Traiguén),Hospital Traiguén,-38.2502,-72.6886,3433.0,1324.8982335612093,3710138.0,1094689.0,29565.0,48020.0,151716.0,0.0,2016,2
129103,9,Hospital de Collipulli,Hospital de Collipulli,-37.9536,-72.4364,555.0,694.2661938152405,2733521.0,790847.0,9987.0,52138.0,117999.0,0.0,2016,1
129101,9,Hospital de Purén,Hospital Purén,-38.0503,-72.6734,326.0,554.7543680897966,1849607.0,597161.0,8005.0,24322.0,75168.0,0.0,2016,1
129107,9,Hospital Dr. Oscar Hernández E.(Curacautín),Hospital Curacautín,-38.4353,-71.8888,367.0,801.1618331329028,2395772.0,708171.0,8922.0,26241.0,117168.0,0.0,2016,1
129108,9,Hospital de Lonquimay,Hospital de Lonquimay,-38.4476,-71.2306,133.0,677.9226574075017,1816867.0,466920.0,7160.0,11564.0,38317.0,0.0,2016,1
121113,9,Hospital Dr. Eduardo González Galeno (Cunco),Hospital de Cunco,-38.9325,-72.0292,61.0,656.6020067045328,1583995.0,557850.0,7824.0,20224.0,85377.0,0.0,2016,1
121114,9,Hospital Intercultural de Nueva Imperial,Hospital Nueva Imperial,-38.7449,-72.9503,26044.0,3086.9206000000004,7031641.0,4541105.0,53959.0,50221.0,712903.0,944.0,2016,2
121121,9,Hospital de Villarrica,Hospital Villarica,-39.2868,-72.2278,33398.0,2314.9786,5941143.0,2749233.0,20815.0,55728.0,399433.0,0.0,2016,2
121115,9,Hospital de Carahue,Hospital Carahue,-38.7082,-73.1669,0.0,556.6438986654465,1743969.0,628212.0,10950.0,28863.0,91881.0,0.0,2016,1
121119,9,Hospital de Gorbea,Hospital Gorbea,-39.0973,-72.6763,41.0,431.3504195377228,1470145.0,657487.0,9681.0,21565.0,132565.0,0.0,2016,1
121117,9,Hospital de Pitrufquén,Hospital Pitrufquén,-39.2291,-72.6402,14692.0,1844.6184,3861784.0,2079707.0,26494.0,45550.0,456741.0,0.0,2016,2
121116,9,Hospital Dr. Arturo Hillerns Larrañaga (Saavedra),Hospital Puerto Saavedra,-38.7779,-73.4003,0.0,355.1332209834364,1438863.0,523809.0,8851.0,11999.0,40114.0,0.0,2016,1
